_id,,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
{'$oid': '65ec3b9ddfac9a2248e17c75'},20811,Mozambique,Sorghum,1992,1689,1032,102.26,22.6
{'$oid': '65ec3b9ddfac9a2248e17c76'},20812,Mozambique,Sweet potatoes,1992,63415,1032,102.26,22.6
{'$oid': '65ec3b9ddfac9a2248e17c77'},20813,Mozambique,Wheat,1992,11111,1032,102.26,22.6
{'$oid': '65ec3b9ddfac9a2248e17c78'},20814,Mozambique,Cassava,1993,41681,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c79'},20815,Mozambique,Maize,1993,6332,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c7a'},20816,Mozambique,Potatoes,1993,126210,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c7b'},20817,Mozambique,"Rice, paddy",1993,6225,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c7c'},20818,Mozambique,Sorghum,1993,4130,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c7d'},20819,Mozambique,Sweet potatoes,1993,64706,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c7e'},20820,Mozambique,Wheat,1993,11541,1032,102.26,22.04
{'$oid': '65ec3b9ddfac9a2248e17c7f'},20821,Mozambique,Cassava,1994,36899,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c80'},20822,Mozambique,Maize,1994,5207,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c81'},20823,Mozambique,Potatoes,1994,126980,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c82'},20824,Mozambique,"Rice, paddy",1994,8345,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c83'},20825,Mozambique,Sorghum,1994,4423,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c84'},20826,Mozambique,Sweet potatoes,1994,68966,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c85'},20827,Mozambique,Wheat,1994,11379,1032,102.26,21.35
{'$oid': '65ec3b9ddfac9a2248e17c86'},20828,Mozambique,Cassava,1995,42395,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c87'},20829,Mozambique,Maize,1995,6794,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c88'},20830,Mozambique,Potatoes,1995,127749,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c89'},20831,Mozambique,"Rice, paddy",1995,8717,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c8a'},20832,Mozambique,Sorghum,1995,5648,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c8b'},20833,Mozambique,Sweet potatoes,1995,64706,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c8c'},20834,Mozambique,Wheat,1995,11314,1032,72.19,21.89
{'$oid': '65ec3b9ddfac9a2248e17c8d'},20835,Mozambique,Cassava,1996,47674,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c8e'},20836,Mozambique,Maize,1996,9395,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c8f'},20837,Mozambique,Potatoes,1996,126820,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c90'},20838,Mozambique,"Rice, paddy",1996,9653,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c91'},20839,Mozambique,Sorghum,1996,5698,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c92'},20840,Mozambique,Sweet potatoes,1996,67442,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c93'},20841,Mozambique,Wheat,1996,11268,1032,65.85,21.53
{'$oid': '65ec3b9ddfac9a2248e17c94'},20842,Mozambique,Cassava,1997,53820,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c95'},20843,Mozambique,Maize,1997,9033,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c96'},20844,Mozambique,Potatoes,1997,123891,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c97'},20845,Mozambique,"Rice, paddy",1997,10904,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c98'},20846,Mozambique,Sorghum,1997,5802,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c99'},20847,Mozambique,Sweet potatoes,1997,67816,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c9a'},20848,Mozambique,Wheat,1997,11241,1032,60.63,21.54
{'$oid': '65ec3b9ddfac9a2248e17c9b'},20849,Mozambique,Cassava,1998,55557,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17c9c'},20850,Mozambique,Maize,1998,9006,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17c9d'},20851,Mozambique,Potatoes,1998,122951,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17c9e'},20852,Mozambique,"Rice, paddy",1998,10552,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17c9f'},20853,Mozambique,Sorghum,1998,6625,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17ca0'},20854,Mozambique,Sweet potatoes,1998,68182,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17ca1'},20855,Mozambique,Wheat,1998,11255,1032,51.98,22.22
{'$oid': '65ec3b9ddfac9a2248e17ca2'},20856,Mozambique,Cassava,1999,57964,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca3'},20857,Mozambique,Maize,1999,11596,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca4'},20858,Mozambique,Potatoes,1999,125402,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca5'},20859,Mozambique,"Rice, paddy",1999,10000,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca6'},20860,Mozambique,Sorghum,1999,5869,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca7'},20861,Mozambique,Sweet potatoes,1999,72727,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca8'},20862,Mozambique,Wheat,1999,11297,1032,43.34,22.19
{'$oid': '65ec3b9ddfac9a2248e17ca9'},20863,Mozambique,Cassava,2000,57911,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17caa'},20864,Mozambique,Maize,2000,9399,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17cab'},20865,Mozambique,Potatoes,2000,126562,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17cac'},20866,Mozambique,"Rice, paddy",2000,9816,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17cad'},20867,Mozambique,Sorghum,2000,5798,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17cae'},20868,Mozambique,Sweet potatoes,2000,71667,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17caf'},20869,Mozambique,Wheat,2000,10000,1032,34.69,21.51
{'$oid': '65ec3b9ddfac9a2248e17cb0'},20870,Mozambique,Cassava,2001,71627,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb1'},20871,Mozambique,Maize,2001,9580,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb2'},20872,Mozambique,Potatoes,2001,127711,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb3'},20873,Mozambique,"Rice, paddy",2001,9582,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb4'},20874,Mozambique,Sorghum,2001,5738,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb5'},20875,Mozambique,Sweet potatoes,2001,69231,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb6'},20876,Mozambique,Wheat,2001,10000,1032,26.05,21.94
{'$oid': '65ec3b9ddfac9a2248e17cb7'},20877,Mozambique,Cassava,2002,48556,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cb8'},20878,Mozambique,Maize,2002,7065,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cb9'},20879,Mozambique,Potatoes,2002,128843,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cba'},20880,Mozambique,"Rice, paddy",2002,2789,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cbb'},20881,Mozambique,Sorghum,2002,3954,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cbc'},20882,Mozambique,Sweet potatoes,2002,47289,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cbd'},20883,Mozambique,Wheat,2002,10385,1032,17.4,21.96
{'$oid': '65ec3b9ddfac9a2248e17cbe'},20884,Mozambique,Cassava,2004,60017,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cbf'},20885,Mozambique,Maize,2004,8085,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cc0'},20886,Mozambique,Potatoes,2004,129868,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cc1'},20887,Mozambique,"Rice, paddy",2004,9604,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cc2'},20888,Mozambique,Sorghum,2004,5663,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cc3'},20889,Mozambique,Sweet potatoes,2004,72000,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cc4'},20890,Mozambique,Wheat,2004,10870,1032,572.99,21.89
{'$oid': '65ec3b9ddfac9a2248e17cc5'},20891,Mozambique,Cassava,2005,43155,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17cc6'},20892,Mozambique,Maize,2005,4950,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17cc7'},20893,Mozambique,Potatoes,2005,131341,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17cc8'},20894,Mozambique,"Rice, paddy",2005,2034,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17cc9'},20895,Mozambique,Sorghum,2005,2980,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17cca'},20896,Mozambique,Sweet potatoes,2005,71869,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17ccb'},20897,Mozambique,Wheat,2005,11071,1032,770.88,22.27
{'$oid': '65ec3b9ddfac9a2248e17ccc'},20898,Mozambique,Cassava,2006,63907,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17ccd'},20899,Mozambique,Maize,2006,8387,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17cce'},20900,Mozambique,Potatoes,2006,132353,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17ccf'},20901,Mozambique,"Rice, paddy",2006,2729,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17cd0'},20902,Mozambique,Sorghum,2006,4961,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17cd1'},20903,Mozambique,Sweet potatoes,2006,84629,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17cd2'},20904,Mozambique,Wheat,2006,12353,1032,891.54,21.68
{'$oid': '65ec3b9ddfac9a2248e17cd3'},20905,Mozambique,Cassava,2007,49902,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cd4'},20906,Mozambique,Maize,2007,6813,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cd5'},20907,Mozambique,Potatoes,2007,133333,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cd6'},20908,Mozambique,"Rice, paddy",2007,2845,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cd7'},20909,Mozambique,Sorghum,2007,4314,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cd8'},20910,Mozambique,Sweet potatoes,2007,98901,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cd9'},20911,Mozambique,Wheat,2007,11765,1032,547.31,21.91
{'$oid': '65ec3b9ddfac9a2248e17cda'},20912,Mozambique,Cassava,2008,40254,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17cdb'},20913,Mozambique,Maize,2008,6177,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17cdc'},20914,Mozambique,Potatoes,2008,140000,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17cdd'},20915,Mozambique,"Rice, paddy",2008,2836,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17cde'},20916,Mozambique,Sorghum,2008,3291,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17cdf'},20917,Mozambique,Sweet potatoes,2008,86946,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17ce0'},20918,Mozambique,Wheat,2008,12500,1032,890.47,21.76
{'$oid': '65ec3b9ddfac9a2248e17ce1'},20919,Mozambique,Cassava,2009,45215,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce2'},20920,Mozambique,Maize,2009,10000,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce3'},20921,Mozambique,Potatoes,2009,145000,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce4'},20922,Mozambique,"Rice, paddy",2009,9835,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce5'},20923,Mozambique,Sorghum,2009,6224,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce6'},20924,Mozambique,Sweet potatoes,2009,104287,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce7'},20925,Mozambique,Wheat,2009,12500,1032,914.92,21.7
{'$oid': '65ec3b9ddfac9a2248e17ce8'},20926,Mozambique,Cassava,2010,77638,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17ce9'},20927,Mozambique,Maize,2010,12024,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17cea'},20928,Mozambique,Potatoes,2010,142467,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17ceb'},20929,Mozambique,"Rice, paddy",2010,11365,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17cec'},20930,Mozambique,Sorghum,2010,6089,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17ced'},20931,Mozambique,Sweet potatoes,2010,111841,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17cee'},20932,Mozambique,Wheat,2010,13367,1032,1187.1,22.1
{'$oid': '65ec3b9ddfac9a2248e17cef'},20933,Mozambique,Cassava,2011,78029,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf0'},20934,Mozambique,Maize,2011,12020,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf1'},20935,Mozambique,Potatoes,2011,142473,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf2'},20936,Mozambique,"Rice, paddy",2011,11366,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf3'},20937,Mozambique,Sorghum,2011,6412,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf4'},20938,Mozambique,Sweet potatoes,2011,118660,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf5'},20939,Mozambique,Wheat,2011,17042,1032,766.93,21.69
{'$oid': '65ec3b9ddfac9a2248e17cf6'},20940,Mozambique,Cassava,2012,107501,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cf7'},20941,Mozambique,Maize,2012,14980,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cf8'},20942,Mozambique,Potatoes,2012,143961,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cf9'},20943,Mozambique,"Rice, paddy",2012,5589,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cfa'},20944,Mozambique,Sorghum,2012,4532,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cfb'},20945,Mozambique,Sweet potatoes,2012,164573,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cfc'},20946,Mozambique,Wheat,2012,9958,1032,766.93,21.92
{'$oid': '65ec3b9ddfac9a2248e17cfd'},20947,Mozambique,Cassava,2013,46115,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17cfe'},20948,Mozambique,Maize,2013,6814,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17cff'},20949,Mozambique,Potatoes,2013,135526,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17d00'},20950,Mozambique,"Rice, paddy",2013,2824,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17d01'},20951,Mozambique,Sorghum,2013,3572,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17d02'},20952,Mozambique,Sweet potatoes,2013,209796,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17d03'},20953,Mozambique,Wheat,2013,10951,1032,766.93,21.37
{'$oid': '65ec3b9ddfac9a2248e17d04'},20954,Namibia,Maize,1990,14871,285,42.0,20.4
{'$oid': '65ec3b9ddfac9a2248e17d05'},20955,Namibia,Sorghum,1990,2052,285,42.0,20.4
{'$oid': '65ec3b9ddfac9a2248e17d06'},20956,Namibia,Wheat,1990,44250,285,42.0,20.4
{'$oid': '65ec3b9ddfac9a2248e17d07'},20957,Namibia,Maize,1991,11950,285,39.0,19.92
{'$oid': '65ec3b9ddfac9a2248e17d08'},20958,Namibia,Sorghum,1991,3441,285,39.0,19.92
{'$oid': '65ec3b9ddfac9a2248e17d09'},20959,Namibia,Wheat,1991,59000,285,39.0,19.92
{'$oid': '65ec3b9ddfac9a2248e17d0a'},20960,Namibia,Maize,1992,5953,285,48.0,20.36
{'$oid': '65ec3b9ddfac9a2248e17d0b'},20961,Namibia,Sorghum,1992,973,285,48.0,20.36
{'$oid': '65ec3b9ddfac9a2248e17d0c'},20962,Namibia,Wheat,1992,51933,285,48.0,20.36
{'$oid': '65ec3b9ddfac9a2248e17d0d'},20963,Namibia,Maize,1993,7764,285,56.0,20.43
{'$oid': '65ec3b9ddfac9a2248e17d0e'},20964,Namibia,Sorghum,1993,2333,285,56.0,20.43
{'$oid': '65ec3b9ddfac9a2248e17d0f'},20965,Namibia,Wheat,1993,43846,285,56.0,20.43
{'$oid': '65ec3b9ddfac9a2248e17d10'},20966,Namibia,Maize,1994,11549,285,56.0,20.14
{'$oid': '65ec3b9ddfac9a2248e17d11'},20967,Namibia,Sorghum,1994,2062,285,56.0,20.14
{'$oid': '65ec3b9ddfac9a2248e17d12'},20968,Namibia,Wheat,1994,52500,285,56.0,20.14
{'$oid': '65ec3b9ddfac9a2248e17d13'},20969,Namibia,Maize,1995,8768,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d14'},20970,Namibia,Sorghum,1995,2933,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d15'},20971,Namibia,Wheat,1995,55172,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d16'},20972,Namibia,Maize,1996,6835,285,56.0,19.79
{'$oid': '65ec3b9ddfac9a2248e17d17'},20973,Namibia,Sorghum,1996,2174,285,56.0,19.79
{'$oid': '65ec3b9ddfac9a2248e17d18'},20974,Namibia,Wheat,1996,43846,285,56.0,19.79
{'$oid': '65ec3b9ddfac9a2248e17d19'},20975,Namibia,Maize,1997,15727,285,56.0,19.97
{'$oid': '65ec3b9ddfac9a2248e17d1a'},20976,Namibia,Sorghum,1997,3740,285,56.0,19.97
{'$oid': '65ec3b9ddfac9a2248e17d1b'},20977,Namibia,Wheat,1997,46361,285,56.0,19.97
{'$oid': '65ec3b9ddfac9a2248e17d1c'},20978,Namibia,Maize,1998,6608,285,56.0,20.83
{'$oid': '65ec3b9ddfac9a2248e17d1d'},20979,Namibia,Sorghum,1998,1242,285,56.0,20.83
{'$oid': '65ec3b9ddfac9a2248e17d1e'},20980,Namibia,Wheat,1998,49336,285,56.0,20.83
{'$oid': '65ec3b9ddfac9a2248e17d1f'},20981,Namibia,Maize,1999,5276,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d20'},20982,Namibia,Sorghum,1999,2074,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d21'},20983,Namibia,Wheat,1999,36440,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d22'},20984,Namibia,Maize,2000,7170,285,56.0,20.26
{'$oid': '65ec3b9ddfac9a2248e17d23'},20985,Namibia,Potatoes,2000,125000,285,56.0,20.26
{'$oid': '65ec3b9ddfac9a2248e17d24'},20986,Namibia,Sorghum,2000,4091,285,56.0,20.26
{'$oid': '65ec3b9ddfac9a2248e17d25'},20987,Namibia,Wheat,2000,50847,285,56.0,20.26
{'$oid': '65ec3b9ddfac9a2248e17d26'},20988,Namibia,Maize,2001,13254,285,56.0,20.37
{'$oid': '65ec3b9ddfac9a2248e17d27'},20989,Namibia,Potatoes,2001,129032,285,56.0,20.37
{'$oid': '65ec3b9ddfac9a2248e17d28'},20990,Namibia,Sorghum,2001,3821,285,56.0,20.37
{'$oid': '65ec3b9ddfac9a2248e17d29'},20991,Namibia,Wheat,2001,60464,285,56.0,20.37
{'$oid': '65ec3b9ddfac9a2248e17d2a'},20992,Namibia,Maize,2002,13238,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d2b'},20993,Namibia,Potatoes,2002,130435,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d2c'},20994,Namibia,Sorghum,2002,1891,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d2d'},20995,Namibia,Wheat,2002,63724,285,56.0,20.76
{'$oid': '65ec3b9ddfac9a2248e17d2e'},20996,Namibia,Maize,2004,11301,285,56.0,21.01
{'$oid': '65ec3b9ddfac9a2248e17d2f'},20997,Namibia,Potatoes,2004,110579,285,56.0,21.01
{'$oid': '65ec3b9ddfac9a2248e17d30'},20998,Namibia,Sorghum,2004,3249,285,56.0,21.01
{'$oid': '65ec3b9ddfac9a2248e17d31'},20999,Namibia,Wheat,2004,41622,285,56.0,21.01
{'$oid': '65ec3b9ddfac9a2248e17d32'},21000,Namibia,Maize,2005,22606,285,56.0,20.46
{'$oid': '65ec3b9ddfac9a2248e17d33'},21001,Namibia,Potatoes,2005,113065,285,56.0,20.46
{'$oid': '65ec3b9ddfac9a2248e17d34'},21002,Namibia,Sorghum,2005,2400,285,56.0,20.46
{'$oid': '65ec3b9ddfac9a2248e17d35'},21003,Namibia,Wheat,2005,45255,285,56.0,20.46
{'$oid': '65ec3b9ddfac9a2248e17d36'},21004,Namibia,Maize,2006,21053,285,56.0,19.42
{'$oid': '65ec3b9ddfac9a2248e17d37'},21005,Namibia,Potatoes,2006,69796,285,56.0,19.42
{'$oid': '65ec3b9ddfac9a2248e17d38'},21006,Namibia,Sorghum,2006,2911,285,56.0,19.42
{'$oid': '65ec3b9ddfac9a2248e17d39'},21007,Namibia,Wheat,2006,59308,285,56.0,19.42
{'$oid': '65ec3b9ddfac9a2248e17d3a'},21008,Namibia,Maize,2007,20296,285,56.0,20.49
{'$oid': '65ec3b9ddfac9a2248e17d3b'},21009,Namibia,Potatoes,2007,127855,285,56.0,20.49
{'$oid': '65ec3b9ddfac9a2248e17d3c'},21010,Namibia,Sorghum,2007,2399,285,56.0,20.49
{'$oid': '65ec3b9ddfac9a2248e17d3d'},21011,Namibia,Wheat,2007,51342,285,56.0,20.49
{'$oid': '65ec3b9ddfac9a2248e17d3e'},21012,Namibia,Maize,2008,20980,285,56.0,20.18
{'$oid': '65ec3b9ddfac9a2248e17d3f'},21013,Namibia,Potatoes,2008,131969,285,56.0,20.18
{'$oid': '65ec3b9ddfac9a2248e17d40'},21014,Namibia,Sorghum,2008,4018,285,56.0,20.18
{'$oid': '65ec3b9ddfac9a2248e17d41'},21015,Namibia,Wheat,2008,61420,285,56.0,20.18
{'$oid': '65ec3b9ddfac9a2248e17d42'},21016,Namibia,Maize,2009,21130,285,56.0,20.02
{'$oid': '65ec3b9ddfac9a2248e17d43'},21017,Namibia,Potatoes,2009,130495,285,56.0,20.02
{'$oid': '65ec3b9ddfac9a2248e17d44'},21018,Namibia,Sorghum,2009,2382,285,56.0,20.02
{'$oid': '65ec3b9ddfac9a2248e17d45'},21019,Namibia,Wheat,2009,67214,285,56.0,20.02
{'$oid': '65ec3b9ddfac9a2248e17d46'},21020,Namibia,Maize,2010,19882,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d47'},21021,Namibia,Potatoes,2010,121175,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d48'},21022,Namibia,Sorghum,2010,2901,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d49'},21023,Namibia,Wheat,2010,61022,285,56.0,20.62
{'$oid': '65ec3b9ddfac9a2248e17d4a'},21024,Namibia,Maize,2011,19297,285,56.0,19.26
{'$oid': '65ec3b9ddfac9a2248e17d4b'},21025,Namibia,Potatoes,2011,119667,285,56.0,19.26
{'$oid': '65ec3b9ddfac9a2248e17d4c'},21026,Namibia,Sorghum,2011,2931,285,56.0,19.26
{'$oid': '65ec3b9ddfac9a2248e17d4d'},21027,Namibia,Wheat,2011,61267,285,56.0,19.26
{'$oid': '65ec3b9ddfac9a2248e17d4e'},21028,Namibia,Maize,2012,18999,285,56.0,20.11
{'$oid': '65ec3b9ddfac9a2248e17d4f'},21029,Namibia,Potatoes,2012,120805,285,56.0,20.11
{'$oid': '65ec3b9ddfac9a2248e17d50'},21030,Namibia,Sorghum,2012,2862,285,56.0,20.11
{'$oid': '65ec3b9ddfac9a2248e17d51'},21031,Namibia,Wheat,2012,61692,285,56.0,20.11
{'$oid': '65ec3b9ddfac9a2248e17d52'},21032,Namibia,Maize,2013,18683,285,56.0,20.73
{'$oid': '65ec3b9ddfac9a2248e17d53'},21033,Namibia,Potatoes,2013,120727,285,56.0,20.73
{'$oid': '65ec3b9ddfac9a2248e17d54'},21034,Namibia,Sorghum,2013,2860,285,56.0,20.73
{'$oid': '65ec3b9ddfac9a2248e17d55'},21035,Namibia,Wheat,2013,62084,285,56.0,20.73
{'$oid': '65ec3b9ddfac9a2248e17d56'},21036,Nepal,Maize,1990,16246,1500,60.11,15.11
{'$oid': '65ec3b9ddfac9a2248e17d57'},21037,Nepal,Potatoes,1990,80601,1500,60.11,15.11
{'$oid': '65ec3b9ddfac9a2248e17d58'},21038,Nepal,"Rice, paddy",1990,24067,1500,60.11,15.11
{'$oid': '65ec3b9ddfac9a2248e17d59'},21039,Nepal,Soybeans,1990,6215,1500,60.11,15.11
{'$oid': '65ec3b9ddfac9a2248e17d5a'},21040,Nepal,Wheat,1990,14149,1500,60.11,15.11
{'$oid': '65ec3b9ddfac9a2248e17d5b'},21041,Nepal,Maize,1991,15976,1500,60.11,14.94
{'$oid': '65ec3b9ddfac9a2248e17d5c'},21042,Nepal,Potatoes,1991,87569,1500,60.11,14.94
{'$oid': '65ec3b9ddfac9a2248e17d5d'},21043,Nepal,"Rice, paddy",1991,22826,1500,60.11,14.94
{'$oid': '65ec3b9ddfac9a2248e17d5e'},21044,Nepal,Soybeans,1991,5964,1500,60.11,14.94
{'$oid': '65ec3b9ddfac9a2248e17d5f'},21045,Nepal,Wheat,1991,14103,1500,60.11,14.94
{'$oid': '65ec3b9ddfac9a2248e17d60'},21046,Nepal,Maize,1992,16647,1500,60.11,14.95
{'$oid': '65ec3b9ddfac9a2248e17d61'},21047,Nepal,Potatoes,1992,85916,1500,60.11,14.95
